col_item,lift,l1_dist,sparsity,mean_rel_delta,max_rel_delta,n_queries,segment
GRC1451184D4,0.0017166852888888889,11.05337624888889,0.9034921600000001,0.005252562177777777,0.017411789733333335,225,Structural shift
GRC422116743,0.003667478686131387,3.7827737226277374,0.262426102189781,0.001972340583941606,0.01155484890510949,137,Actionable
GRC4221178B3,0.008342484269662921,22.086033468651685,0.5473515617977528,0.01541863404494382,0.11891950067415731,89,Structural shift
GRC4221197B3,0.052713077924528305,40.73056603773585,0.4240791509433962,0.025982799811320755,0.13153693830188679,53,Actionable
GRC4951193D4,0.010176952024291499,49.36023677878542,0.9535377368421053,0.028686543198380567,0.09223269639676113,247,Structural shift
GRC8081169B2,0.0023014604545454546,8.94452219020661,0.8354979545454545,0.004236146652892562,0.013309792355371901,242,Structural shift
GRC813119AD1,0.004492231946308725,6.743179530201342,0.8900608322147652,0.0032026207382550337,0.011802845704697987,149,Structural shift
GRC815117CD9,0.005264513846153847,21.125279894736842,0.6950068178137652,0.010472553157894736,0.04350513748987854,247,Structural shift
GRC8161185B1,0.0035832152682926826,13.76184407804878,0.8703833707317074,0.006627181170731707,0.02367076312195122,205,Structural shift
GRC8171186B7,0.0071335120158102765,30.91406133201581,0.8795408695652174,0.017214337351778655,0.056417130592885376,253,Structural shift
GRF000011004,0.009875116090534979,0.866045390946502,0.9964726666666667,0.012073047037037037,0.036748762921810695,243,Structural shift
GRF000014008,0.0013783867741935486,1.0860767056451612,0.9951996975806452,0.004893042379032258,0.011412720887096774,248,Structural shift
GRF000022001,0.0005608368686868686,0.4935280808080808,0.9886965000000001,0.001773204898989899,0.004468659545454546,198,Structural shift
GRF000023009,0.0030339865725806455,4.013797931451613,0.9986559153225806,0.006716374314516129,0.020466955967741937,248,Structural shift
GRF000024007,0.0031617795260663506,1.0557639289099525,0.9925524786729858,0.006433906777251184,0.016406057535545023,211,Structural shift
GRF000025004,0.0017711459119496855,0.8638081446540881,0.9970050943396226,0.005241250943396227,0.013691902704402514,159,Structural shift
GRF000029006,0.0007652114937759337,0.4367090290456432,0.9768820622406639,0.0018308742738589211,0.004854539834024896,241,Structural shift
GRF000030004,0.0018243570053475937,1.3258790102673796,1.0,0.005705445187165776,0.015075631818181818,187,Structural shift
GRF000031002,0.008901410924369748,4.624409546218488,0.9987995210084033,0.017651462100840336,0.05056353676470589,238,Structural shift
GRF000032000,0.005229371223628692,3.4212791729957805,0.9969861392405064,0.012274292953586497,0.03958649886075949,237,Structural shift
GRF000034006,0.004199675900900901,1.4481148108108108,0.9920635000000001,0.008608497387387387,0.0263047336036036,222,Structural shift
GRF000036001,0.002887156510638298,1.6824985276595745,1.0,0.006499038382978723,0.01770109544680851,235,Structural shift
GRF000037009,0.010892437838983051,1.325284033898305,0.9977804703389831,0.021910054915254235,0.07337507516949152,236,Structural shift
GRF000038007,0.013929250361445784,0.5574080401606426,0.9919678795180723,0.02279926919678715,0.06993542943775101,249,Structural shift
GRF000045002,0.008286659583333333,4.793420454166666,1.0,0.0148974305,0.039738249125,240,Structural shift
GRF000084001,0.009840990913043478,0.6564688478260869,0.9946169826086957,0.015188058043478262,0.04449559865217391,230,Structural shift
GRF000093002,0.00202841,1.3472972107438017,0.9950806818181819,0.005272987438016529,0.012822404669421488,242,Structural shift
GRF000153004,0.010909982594339621,8.235552830188679,0.9328392405660377,0.023994778349056604,0.07388577867924528,212,Structural shift
GRK014011008,0.018867732208835343,38.77407496646586,0.8624977469879519,0.03656991457831325,0.11424163204819278,249,Structural shift
GRS001003037,0.0843746477593361,12.403708298755188,0.9705592074688797,0.048840085560165974,0.1440804820746888,241,Structural shift
GRS003003035,0.033081998215767634,2.0193036956016597,0.957715908713693,0.06803859688796679,0.19311364211618257,241,Structural shift
GRS004013009,0.006432040288065844,4.217358024691358,0.909857037037037,0.014646435555555556,0.04357613333333333,243,Structural shift
GRS014003032,0.05442536863636364,24.828071725950412,0.9675325,0.06296164780991735,0.20333342057851242,242,Structural shift
GRS015003007,0.025943200840707968,1.0400512713716814,0.9646018053097345,0.06957992884955752,0.19489019123893805,226,Structural shift
GRS045003001,0.036090171294642856,0.1422060714732143,0.5620748080357143,0.039951346250000005,0.15393366401785716,224,Structural shift
GRS047063003,0.02275028366071429,0.354046875,0.26254250892857145,0.01933275825892857,0.09457372392857143,224,Actionable
GRS054003009,0.017941595342465755,0.19040821917808218,0.8669277260273973,0.02550981191780822,0.08399076726027396,146,Structural shift
GRS059063008,0.042481724598540146,3.695912408759124,0.5578727883211679,0.040666346788321164,0.18190777321167884,137,Structural shift
GRS059064006,0.06044217341463415,2.1945894308943092,0.19957410162601627,0.035708671991869924,0.1608184882113821,246,Actionable
GRS065003014,0.022428600972762645,1.1564309381322957,0.9840652373540856,0.0308930553307393,0.09557248801556421,257,Structural shift
GRS070003009,0.04016255096774193,2.5155829145564517,0.9688940403225806,0.05730055665322581,0.16866282560483872,248,Structural shift
GRS084003011,0.027839124308510637,0.20221180856382978,0.9235056489361703,0.037643876010638296,0.10417932718085107,188,Structural shift
GRS087003000,0.019820056075949367,0.5883158774683545,0.9642355189873418,0.048471800970464135,0.14814222421940929,237,Structural shift
GRS088003017,0.026572523144104805,0.8626494321834061,0.8978998733624454,0.041246386288209605,0.11563349729257642,229,Structural shift
GRS090003005,0.016903865950920246,0.09952760736196319,0.3920536871165644,0.02837010981595092,0.10629375024539878,163,Actionable
GRS090004003,0.01575762493670886,0.2109493670886076,0.6130198734177216,0.040062110632911395,0.14227147341772153,79,Structural shift
GRS092103001,0.03515831969957082,0.1852656652360515,0.35131813733905576,0.04402288519313304,0.17714064407725322,233,Actionable
GRS095003000,0.0503452281,3.0707150000000003,0.9147619899999999,0.0582681716,0.1724202416,100,Structural shift
GRS096003009,0.022370879194915257,2.4186457627542373,0.9311945805084746,0.02986544211864407,0.08906634550847457,236,Structural shift
GRS106003007,0.019171025044247787,1.003223849557522,0.9051834070796461,0.04403692601769911,0.12920498199115046,226,Structural shift
GRS111003026,0.03008086701421801,1.0111791469194313,0.3220492037914692,0.03688799867298578,0.2545588737440758,211,Actionable
GRS117123000,0.0223386241025641,1.4887991452991454,0.7918194615384615,0.025102046581196583,0.08441749311965811,234,Structural shift
GRS118003003,0.030068472395833334,0.974825,0.540922640625,0.03074449161458333,0.10862214713541667,192,Structural shift
GRS120003009,0.006512768285714286,99.77714285714286,0.5900226952380953,0.016827649047619048,0.05411157885714286,105,Structural shift
GRS124153008,0.02976155004032258,0.4859677418951613,0.44297234677419356,0.025997327620967743,0.1356451614516129,248,Actionable
GRS128003001,0.003856777737556561,2.228731523484163,0.45507425339366514,0.005442481357466064,0.025389596153846155,221,Actionable
GRS131003006,0.05637263384615385,0.1364042735042735,0.5030524615384615,0.03484117717948718,0.14904571803418803,234,Structural shift
GRS131004004,0.045013568239999996,0.14502,0.544761944,0.02368147552,0.10640949992,125,Structural shift
GRS135003002,0.02035520789237668,0.18646553062780272,0.5598974932735425,0.05325625587443947,0.17561719798206277,223,Structural shift
GRS137003000,0.022566119201680675,0.433378781512605,0.8115247983193277,0.02819007142857143,0.08783834004201681,238,Structural shift
GRS144003001,0.022046396465517242,0.49589247142241377,0.903530474137931,0.026632935818965517,0.08519590443965518,232,Structural shift
GRS145003000,0.019620576492890996,4.356016113791469,0.9501241753554502,0.031686796492890995,0.08875025767772513,211,Structural shift
GRS147233001,0.048640786874999994,1.070949166625,0.8944445458333333,0.036336527333333334,0.1038830085,240,Structural shift
GRS148003015,0.019195362874015746,1.8298740157480315,0.8344583031496062,0.05438424295275591,0.1603065305511811,254,Structural shift
GRS156203002,0.020424635276595743,0.04646241144680851,0.5337385914893616,0.10432950965957448,0.29870771374468086,235,Structural shift
GRS165063009,0.023266395683760682,0.649179416025641,0.7733008675213675,0.042849716794871796,0.14605458188034187,234,Structural shift
GRS182003004,0.024556088124999997,0.010633928571428572,0.22916656249999998,0.014341904732142858,0.07058916473214286,112,Actionable
GRS184003002,0.030146578300395258,0.26374023735177865,0.7090157312252964,0.06351133513833992,0.22336043897233201,253,Structural shift
GRS191213008,0.04070680748953975,1.47362,0.9533772133891214,0.061382325941422594,0.17702451824267781,239,Structural shift
GRS204003008,0.01083764170940171,4.175674073846154,0.9251119999999999,0.023744431025641027,0.07002371188034187,234,Structural shift
GRS208303008,0.02794167025974026,0.8250867964935065,0.8965162857142857,0.03684475502164502,0.10487053904761905,231,Structural shift
GRS213213002,0.024145901004784687,0.5047126475598086,0.9651401578947368,0.05672468602870813,0.18404742607655503,209,Structural shift
GRS222213001,0.04130169521186441,0.7165065396186441,0.9584342627118644,0.04371432262711864,0.12528031245762714,236,Structural shift
GRS224003004,0.03382742988188976,0.2511432283464567,0.42838391732283465,0.07028443677165355,0.24576461192913385,254,Structural shift
GRS237003009,0.0153090875,0.2306224358974359,0.7087913974358975,0.03915286961538462,0.1632039244230769,156,Structural shift
GRS239003007,0.021307645020920505,2.640148033472803,0.9420203807531381,0.04824396288702929,0.12395186188284518,239,Structural shift
GRS240003012,0.01599587199203187,3.27958406374502,0.622083123505976,0.032937955099601596,0.11873858378486056,251,Structural shift
GRS245213004,0.021056018571428574,3.747904166607143,0.9375000625,0.02934162482142857,0.09232208258928572,224,Structural shift
GRS246073001,0.023357256088709675,0.42920844088709675,0.8210446854838709,0.06229116314516129,0.1692397947983871,248,Structural shift
GRS247003007,0.017639715319148937,0.5836057019574469,0.8936171276595745,0.048149839489361704,0.1439916423829787,235,Structural shift
GRS259003002,0.01747887995850622,3.95055601659751,0.7419484232365146,0.025314694149377592,0.07834575033195021,241,Structural shift
GRS260333000,0.01565153735042735,6.845630199316239,0.954823,0.026628651452991453,0.07767481863247863,234,Structural shift
GRS265003004,0.029749329812499996,0.6123609375,0.8041668625,0.045540769375,0.1598312855,160,Structural shift
GRS275073005,0.022957388922413793,0.7312183620258621,0.8483169698275862,0.07689361176724138,0.2259685473275862,232,Structural shift
GRS277023008,0.01698574801687764,2.243392967679325,0.9125980379746835,0.027038074514767935,0.0815044688607595,237,Structural shift
GRS281003004,0.0196828528125,0.89313125,0.9211310312500001,0.02761527,0.079910621796875,128,Structural shift
GRS282183003,0.023990865784753363,10.180086846053811,0.9619902152466367,0.0325343133632287,0.09346874237668161,223,Structural shift
GRS284183001,0.036677879875,0.21377470833333334,0.8900794750000001,0.056550259916666665,0.1838252145,240,Structural shift
GRS289103004,0.04016222341563786,1.0507332645267489,0.9529688888888889,0.05753170074074074,0.1756337395884774,243,Structural shift
GRS295003008,0.04379345818965517,1.0260023133189655,0.8998358965517241,0.04461130379310345,0.1434550064224138,232,Structural shift
GRS298343005,0.01926345951923077,3.4344865384615386,0.9439103125,0.030261552740384615,0.10394487091346154,208,Structural shift
GRS301003000,0.0455968209090909,0.06577272727272727,0.6428571818181819,0.024333738863636364,0.12109375,44,Structural shift
GRS310003009,0.01702690524,1.9697070028,0.9689524119999999,0.03471864844,0.0998539888,250,Structural shift
GRS314003005,0.036077913741496596,0.06452670530612245,0.9562682653061225,0.06296399176870748,0.19308086047619047,147,Structural shift
GRS315003004,0.0211884030125523,1.0919330543933055,0.6242279539748954,0.02854086539748954,0.10978689146443514,239,Structural shift
GRS316003003,0.014387709340101524,0.057650795228426394,0.763355233502538,0.06124029147208122,0.18618778253807106,197,Structural shift
GRS316007012,0.0434835025,0.29575,0.714286,0.170489575,0.42592592500000004,4,Structural shift
GRS319103008,0.04275282319327731,1.1027117647058824,0.8821529789915966,0.03549307831932773,0.10438573058823529,238,Structural shift
GRS320313000,0.026481324615384615,2.171176470588235,0.9092868823529412,0.03379506864253393,0.09416278832579185,221,Structural shift
GRS323003012,0.028710719871244635,0.5262384892703863,0.9644390300429184,0.060663260901287555,0.1768564175107296,233,Structural shift
GRS326003019,0.020678897641509434,7.277436320754717,0.8198564056603774,0.026561618066037736,0.0851811462735849,212,Structural shift
GRS329503007,0.0234131531627907,0.4101076432093023,0.9211517953488373,0.0679233185116279,0.1828516093953488,215,Structural shift
GRS331043000,0.008809102151898734,2.2508459915611816,0.6471771223628692,0.017292634725738394,0.0612276064978903,237,Structural shift
GRS332073006,0.019182466699507388,0.4659931200492611,0.8784894482758621,0.051802915172413797,0.16418858699507388,203,Structural shift
GRS337003008,0.03634119913265306,4.255745068010205,0.9234694642857142,0.04347335719387756,0.1398113987244898,196,Structural shift
GRS339003022,0.1101835358974359,0.0395982905982906,0.126984094017094,0.014913785213675214,0.10295260213675213,117,Actionable
GRS340263003,0.019137970129032258,0.17986258064516128,0.633487,0.026971371999999997,0.08010233638709677,155,Structural shift
GRS343313003,0.031488539516908214,0.19588031884057971,0.911663304347826,0.0694704002415459,0.21202268850241549,207,Structural shift
GRS344003009,0.0178533693877551,0.18922448979591838,0.4567541428571429,0.02264889775510204,0.057109780816326526,49,Actionable
GRS345503007,0.019445680765306124,3.5247049320408164,0.8228864693877551,0.03130856198979592,0.09333373510204081,196,Structural shift
GRS346003007,0.050909407420814484,0.1087547814479638,0.8493860588235294,0.05013929167420814,0.15559426244343894,221,Structural shift
GRS350263000,0.01558154375,0.4951193451339286,0.7414967366071429,0.038343415133928575,0.12255951477678571,224,Structural shift
GRS354003006,0.016927082211055277,0.8367939698492461,0.7755445175879397,0.035132333216080405,0.1115466420603015,199,Structural shift
GRS359353000,0.009586717916666666,3.258469722125,0.9349206999999999,0.022940376624999998,0.06289042054166667,240,Structural shift
GRS364253005,0.036702385395348834,0.31666883720930233,0.7043189860465117,0.05206889358139535,0.18317660758139537,215,Structural shift
GRS368313003,0.01893769504098361,0.8874502732786885,0.9219360655737705,0.04253581737704918,0.12207188274590164,244,Structural shift
GRS372003004,0.022112942675438597,0.591262429254386,0.932748605263158,0.043591156535087716,0.14075211846491226,228,Structural shift
GRS373173004,0.021262115495049506,0.4553029702970297,0.5884016881188119,0.05369735599009901,0.2137562158910891,202,Structural shift
GRS374003002,0.020040851806167402,0.5323753303964758,0.8472835198237886,0.05754827629955947,0.17787330348017621,227,Structural shift
GRS375183001,0.02142654072072072,0.5940804655855856,0.8060918918918919,0.07899066882882883,0.26626463036036035,222,Structural shift
GRS379233000,0.022366798875,0.41568466666666665,0.6938493041666667,0.015348120083333333,0.06022576320833333,240,Structural shift
GRS382073005,0.006697168971962617,0.44014953271028034,0.3475744719626168,0.006850529906542056,0.0334942235046729,214,Actionable
GRS384003000,0.030505126483516484,0.23184824175824176,0.8984825714285715,0.049345566868131865,0.14165410357142857,182,Structural shift
GRS385113006,0.031215211234042552,0.6588462127659575,0.900506685106383,0.03702651234042553,0.12072672842553192,235,Structural shift
GRS387503006,0.023898455101214574,1.6375287449392713,0.6907654331983806,0.0468853712145749,0.15095614995951415,247,Structural shift
GRS392193009,0.024718532971698112,0.15785566037735851,0.3245732311320754,0.0324726425,0.10953579150943397,212,Actionable
GRS393503008,0.017569658157894737,7.2227475146929825,0.9736842368421054,0.03729370403508772,0.09233023934210526,228,Structural shift
GRS395363005,0.024685810256410257,2.672091666709402,0.9426129999999999,0.03815398841880342,0.11325679662393162,234,Structural shift
GRS396003006,0.029594123278008297,0.22961095435684645,0.901007804979253,0.04598573991701245,0.12468145203319501,241,Structural shift
GRS397003005,0.02296369694214876,0.7038508950826446,0.8600945909090909,0.025818139421487606,0.07154972045454545,242,Structural shift
GRS398003004,0.016568798163265307,3.8668367346938775,0.6462585510204082,0.03874275551020408,0.15861502836734695,49,Structural shift
GRS402003008,0.013586080322580647,3.6972165898617515,0.9372394746543778,0.03843390207373272,0.11202513451612903,217,Structural shift
GRS403003007,0.03260444893004115,1.1798988476131687,0.9400353333333333,0.03717304971193416,0.12189782679012347,243,Structural shift
GRS404003006,0.016651764023904385,1.2508998008366534,0.9189907848605577,0.029949436653386452,0.09134644549800797,251,Structural shift
GRS405003005,0.028968447246963566,3.5623792174898785,0.7763641497975708,0.031675142631578945,0.10238696651821863,247,Structural shift
GRS406003004,0.03638135982758621,0.4309895112931035,0.8154763448275862,0.06782582219827586,0.18552628745689656,232,Structural shift
GRS407183003,0.02251843601659751,1.027629322406639,0.7273267551867221,0.02740717033195021,0.08856057161825726,241,Structural shift
GRS412503005,0.022656755299999998,0.41676290029999996,0.90761914,0.0535351775,0.1215514251,200,Structural shift
GRS413313008,0.016143744800000002,0.4673612,0.7232381880000001,0.0484488818,0.18550898912,250,Structural shift
GRS419003009,0.028308899950248757,5.442850080447761,0.9566453880597015,0.02937995582089552,0.09557013417910448,201,Structural shift
GRS422003004,0.06870056531746031,0.50676,0.38775510317460316,0.03761073523809524,0.1777104938095238,126,Actionable
GRS424003002,0.021344794146341464,1.322830487804878,0.8532715365853658,0.032247788536585366,0.09233477829268293,246,Structural shift
GRS426003000,0.06220669657258065,11.315497268991935,0.9506528911290323,0.04477696524193548,0.13608015947580646,248,Structural shift
GRS427003009,0.010754440701754386,9.523830409210525,0.802840600877193,0.02035342850877193,0.06369276416666667,228,Structural shift
GRS428003008,0.009053429238095238,1.8046528571428573,0.8648527428571429,0.021070170428571428,0.06768017523809523,210,Structural shift
GRS432003028,0.03946616853333333,1.2452732593777778,0.9367196400000001,0.05139303337777778,0.1398760102222222,225,Structural shift
GRS433003019,0.010063786306306305,1.567072072072072,0.46203341441441437,0.013800389234234234,0.04972802986486487,222,Actionable
GRS434003000,0.02405861456521739,4.826995144956522,0.9532091565217391,0.05029209613043478,0.13010570243478262,230,Structural shift
GRS438003006,0.01929870804,1.3436741331200002,0.74076204,0.0328651232,0.10508863376,250,Structural shift
GRS439003005,0.02993771894117647,0.5461933333333333,0.8509804392156862,0.10158606760784314,0.2384872570980392,255,Structural shift
GRS446003014,0.027416599836065574,0.04091639344262295,0.4918032459016394,0.02991180393442623,0.15189166081967212,61,Actionable
GRS449003003,0.020862022727272726,0.11201602870813397,0.8632947368421052,0.02317564875598086,0.0783874843062201,209,Structural shift
GRS457003002,0.022092368141592923,0.38344371681415934,0.546987,0.044937773805309736,0.1503449375221239,226,Structural shift
GRS461003006,0.029052310507614212,0.5041484771573604,0.5025380558375635,0.035335000659898474,0.14556547893401015,197,Structural shift
GRS469003024,0.00804721152173913,3.8118188405217395,0.905797195652174,0.03205457082608695,0.08151216843478261,230,Structural shift
GRS470003013,0.009366171874999999,9.018783611208333,0.9319445125,0.024222508833333333,0.06254249020833333,240,Structural shift
GRS472003011,0.02607817079497908,1.206402859288703,0.939031740585774,0.030529215523012552,0.08863813108786611,239,Structural shift
GRS473003002,0.038699357402597404,0.6304820779220779,0.8223048354978355,0.039763759090909095,0.11639903038961039,231,Structural shift
GRS474003001,0.03281702,0.41255826923076927,0.9024726249999999,0.037957901778846156,0.11737210754807692,208,Structural shift
GRS475003018,0.02492560614035088,0.5992332456140351,0.8955723684210527,0.06628156342105262,0.18025714521929823,228,Structural shift
GRS477003008,0.020933722666666665,0.6645980556666667,0.5464285916666667,0.020341116541666666,0.0781269745,240,Structural shift
GRS484003009,0.025330482981651376,0.6365863302752294,0.7304500779816513,0.06521222665137615,0.21345860155963303,218,Structural shift
GRS487003006,0.024216177820512823,0.3849579061965812,0.7195768376068375,0.021297433547008547,0.060661393119658125,234,Structural shift
GRS488003005,0.020453751111111113,0.7958860766666667,0.8526358518518519,0.03927769312757201,0.1361518856378601,243,Structural shift
GRS489003004,0.035778078340611356,0.3566242504803493,0.8694116462882097,0.07380198794759825,0.17188699034934496,229,Structural shift
GRS495003006,0.03816711378378378,5.5004869369369365,0.9598885,0.062335742747747745,0.20156191153153152,222,Structural shift
GRS496003005,0.010047075887096775,6.309274193548387,0.9377880806451613,0.028684800806451614,0.07999361165322581,248,Structural shift
GRS497003012,0.02575374608333333,1.0340889166666667,0.72242075,0.05078038158333333,0.17460792475,240,Structural shift
GRS498003003,0.028218168448275863,0.48898927551724136,0.8097976379310344,0.03391497356321839,0.09555366114942529,174,Structural shift
GRS500003009,0.0322402318503937,1.714679527559055,0.8299589212598425,0.04807745377952756,0.15096387578740156,254,Structural shift
GRS501003008,0.015436509947643978,0.5206806282722514,0.3448017277486911,0.02390498837696335,0.08023214837696335,191,Actionable
GRS502003007,0.01596410386956522,0.5652150725217392,0.7033127130434782,0.04657211830434782,0.14588751904347827,230,Structural shift
GRS504003021,0.018677562683982685,3.088536075064935,0.560296935064935,0.02397357662337662,0.09733056601731602,231,Structural shift
GRS505003004,0.019539775375000002,1.9273734908333333,0.959920675,0.057619553500000004,0.142392397375,240,Structural shift
GRS506003003,0.023959500286885246,2.15392868852459,0.6922327295081967,0.039234135491803275,0.1283214663934426,244,Structural shift
