col_item,lift,l1_dist,sparsity,mean_rel_delta,max_rel_delta,n_queries,segment
GRS511003006,0.020166839683794468,3.1539494071146246,0.5829098063241107,0.03326276478260869,0.12403786964426877,253,Structural shift
GRS516003001,0.007701767611336032,1.5341862346153845,0.6782342793522267,0.010467924210526315,0.03530689242914979,247,Structural shift
GRS517003000,0.010928555022624435,0.6446038009049774,0.865977294117647,0.014535738416289593,0.04178271343891403,221,Structural shift
GRS518003009,0.011598490079051383,0.9359204743083004,0.905891304347826,0.018158884308300396,0.052404498932806326,253,Structural shift
GRS520003005,0.0077811915611814345,1.485009282700422,0.576853582278481,0.008213693713080169,0.03011879734177215,237,Structural shift
GRS522003003,0.00839833,1.3375,0.8809525,0.025810195,0.071952185,4,Structural shift
GRS807003017,0.01348428484496124,2.434211111085271,0.5878553294573643,0.014547898992248062,0.05332025011627907,258,Structural shift
IE00B14X4Q57,0.0002646939393939394,2.606499494949495,0.9112554999999999,0.0008725936868686869,0.0026616807070707067,198,Structural shift
IE00B19Z9Z06,0.013932759207048458,69.63476988656387,1.0,0.014771459955947136,0.04016880889867841,227,Structural shift
IE00B1FZS681,0.0006568441414141415,6.575874747474748,0.9583935,0.0018257307070707071,0.005534450151515152,198,Structural shift
IE00B1XNHC34,0.008670185084033614,4.322014368571429,1.0,0.019053508151260504,0.05630072613445378,238,Structural shift
IE00B3F81R35,0.001373268975609756,6.231957398341463,0.9614402243902439,0.0022567254146341463,0.007548678146341463,205,Structural shift
IE00B3ZW0K18,0.006848062479674797,24.86399810313008,0.9939992317073171,0.012238651138211381,0.03487713479674797,246,Structural shift
IE00B4L5Y983,0.004403359836065574,15.589281894713116,1.0,0.010040111270491803,0.02784710393442623,244,Structural shift
IE00B4L5YX21,0.00725281776,11.12156344,0.9944761959999999,0.0120306924,0.0355558342,250,Structural shift
IE00B4L60045,0.0005371678947368421,3.064244976076555,0.9532923684210526,0.0013289612918660288,0.004289616650717703,209,Structural shift
IE00B4S3JD47,0.000678549792746114,0.9338344184455959,1.0,0.00042171,0.0018218160621761657,193,Structural shift
IE00B4WXJJ64,0.002141227564102564,10.487269658119658,0.9765975,0.0038750918803418803,0.011131712008547009,234,Structural shift
IE00B52VJ196,0.008620805862068965,18.77081379310345,0.9827586379310345,0.015416542758620689,0.043804503275862064,58,Structural shift
IE00B53SZB19,0.00924487780487805,224.95744137020324,1.0,0.014571153292682926,0.041417491707317074,246,Structural shift
IE00B5BMR087,0.00481959375,98.1615420394758,1.0,0.011745181612903225,0.03155281987903226,248,Structural shift
IE00B66F4759,0.0015860245414847161,6.106264337729257,0.9769183013100436,0.0029152450218340614,0.009453334192139737,229,Structural shift
IE00B7N3YW49,0.0023433747244094487,9.991510424685039,1.0,0.005543356417322834,0.015531780590551181,254,Structural shift
IE00BF11F565,0.002479728979591837,0.2811056324897959,0.9329446734693878,0.0025622254693877552,0.007053493755102041,245,Structural shift
IE00BF3N7094,0.00311361670781893,0.3689722633744856,0.9608074074074074,0.003259199588477366,0.00920202366255144,243,Structural shift
IE00BF3N7102,0.004811049655172413,0.4694483620689655,0.9903530474137932,0.004876810646551723,0.015706348103448276,232,Structural shift
IE00BFNM3J75,0.007753850714285714,2.2026132465306123,1.0,0.015199517551020409,0.04494219153061225,98,Structural shift
IE00BFZRPZ02,0.0012565375,12.393097504150942,1.0,0.005381521886792453,0.014112088726415095,212,Structural shift
IE00BKWD3966,0.0041936384615384615,2.9617461538461543,0.9560440000000001,0.0038135146153846153,0.013884463076923077,13,Structural shift
IE00BM67HQ30,0.0051201739344262295,6.966352868852459,0.983996893442623,0.011887478155737704,0.031075600204918032,244,Structural shift
IE00BM67HT60,0.010835850458333332,18.44604083333333,0.9809524,0.016664219666666667,0.044943082583333335,240,Structural shift
IE00BP3QZ601,0.005377546705882353,11.612935175921567,1.0,0.01153760925490196,0.031405744039215686,255,Structural shift
IE00BP3QZB59,0.006403405157894736,7.840522851315789,1.0,0.011332469842105262,0.033146605052631575,190,Structural shift
IE00BP46NG52,0.0011893716393442623,2.424273906557377,0.9992193606557378,0.004613671434426229,0.01378962725409836,244,Structural shift
IE00BYM11K57,0.011142054777327935,39.84254453441296,0.9903605263157894,0.011047276234817814,0.03289773834008097,247,Structural shift
IE00BYPC1H27,0.004459797428571429,0.7043524390204081,1.0,0.00684365093877551,0.018579128285714286,245,Structural shift
IE00BYX2JD69,0.0037379980473372784,2.5985714394674555,0.986475076923077,0.013219007100591715,0.03703637905325444,169,Structural shift
IT0005239360,0.010652943251028805,8.148057613168724,0.9896139629629629,0.03478630037037037,0.09666293699588478,243,Structural shift
IT0005277444,0.0003932736363636364,0.3961320007792208,0.9944341428571428,0.0001867424025974026,0.0011089075974025973,154,Structural shift
IT0005344335,0.0007034121875,1.7195151389583332,1.0,0.0007817204166666666,0.0026553456770833333,192,Structural shift
IT0005402117,0.002596433881278539,15.16491209150685,1.0,0.007286608812785388,0.021485036757990867,219,Structural shift
LU0006061385,0.0014600201185770753,3.3996313946245063,1.0,0.00583553976284585,0.015579030118577074,253,Structural shift
LU0006061419,0.002196019125,12.376103040916666,1.0,0.004246871958333333,0.011718467083333333,240,Structural shift
LU0006277684,0.0020239935294117644,156.01364744937254,1.0,0.004642453215686275,0.012192946705882352,255,Structural shift
LU0006344922,1.7572142857142857e-05,0.5981071428571428,0.8847790267857143,3.494392857142857e-05,0.00012973955357142858,112,Structural shift
LU0012182399,0.00180323,55.97620734727273,1.0,0.006143008409090909,0.016107236818181818,44,Structural shift
LU0012186622,0.0014819623828125,18.57324186015625,1.0,0.0045931837109375,0.01224389234375,256,Structural shift
LU0033040600,0.005381472166666667,134.50808333333333,0.9978174625,0.003998080833333333,0.011615730375,240,Structural shift
LU0033040782,0.004582223489361703,304.84788723404256,0.9983789276595745,0.004026874510638298,0.011590585787234044,235,Structural shift
LU0033041590,0.0033695747107438017,167.08312572528925,1.0,0.005352367851239669,0.015078773553719008,242,Structural shift
LU0033043885,0.0035299832786885245,391.5931005913934,1.0,0.005467936844262295,0.015107468893442623,244,Structural shift
LU0033050237,0.0024658575829383882,27.95175265407583,0.9941322559241706,0.003054047298578199,0.008661987535545024,211,Structural shift
LU0039703375,0.002729943333333333,113.35185958358973,1.0,0.005832924871794872,0.01567945846153846,39,Structural shift
LU0047713382,0.008766119721115538,10.065062250517927,1.0,0.011720381633466136,0.03469426067729084,251,Structural shift
LU0049785446,0.004035823705357143,359.23744821428573,0.9991496607142858,0.005760375803571429,0.016570523392857143,224,Structural shift
