metric,mean,median,std,min,max
annualized_prof@1,0.3806373467929859,0.0,1.339983686084291,-0.8472779410511411,6.559894000006162
annualized_prof@10,0.6650200091781765,0.2532191907530087,1.1349755597494826,-0.3476731709803037,5.150369960281013
annualized_prof@100,0.4846738723386142,0.5400323180059783,0.4711593780015824,-0.2380172318130789,1.548290616100182
annualized_prof@1000,0.20426370669695912,0.2656652955283366,0.22990558267803657,-0.1787319909891502,0.6650185418433289
annualized_prof@20,0.6201810569873575,0.5665844635065763,0.7225328207644869,-0.3053920855376247,3.3136698281851227
annualized_prof@5,0.5462019766896895,0.220656987773729,1.4689338753443457,-0.5117523055414214,8.120070953890078
annualized_prof@50,0.5475610761191575,0.5469260636303924,0.5118275623337891,-0.2019601686905671,2.074709801230365
monthly_prof@1,0.0027874894770388505,0.0,0.064375392394459,-0.1431132385964575,0.1808349429632976
monthly_prof@10,0.005654003958999257,0.005794025307299,0.030412504149587287,-0.0526280666343671,0.0765169925656707
monthly_prof@100,0.008979829893637808,0.0180849603583153,0.028629478101700707,-0.0455649808812688,0.0528465708565022
monthly_prof@1000,0.004284493279996177,0.0107866059247241,0.015592448874955287,-0.0294042073270854,0.0276526110553793
monthly_prof@20,0.00871972246765919,0.0161554965076492,0.02876614672439792,-0.0621678937794903,0.0636135864461269
monthly_prof@5,-0.0023858451318385632,-0.0027486521390755,0.038886502913537374,-0.1079451867030641,0.0831577985299334
monthly_prof@50,0.009260704978976348,0.0151379416113975,0.0277358073121305,-0.0443019937337343,0.0528372761941999
ndcg@1,0.011969382308931062,0.0004349717268377,0.03557720791145305,0.0,0.1769230769230769
ndcg@10,0.03350833365800163,0.012000479406649,0.04881563845518633,0.0,0.2334558829887572
ndcg@100,0.12505242568196218,0.1058738580157705,0.05535481826448846,0.0422657311976259,0.3147852436855246
ndcg@1000,0.21204847710142743,0.2003188349904412,0.03650168716732584,0.1670540110787548,0.3620189568604942
ndcg@20,0.05109669131220803,0.033428206903931,0.05340884841806211,0.0048851979912387,0.247487640948408
ndcg@5,0.022025494679950103,0.0056441072059692,0.0386581454423971,0.0,0.1732802159022407
ndcg@50,0.08308198120625014,0.0631203549544672,0.056527802765024796,0.0163233360939851,0.2795623168843811
profitability@1,0.08495336610434448,0.0,0.44842340367303024,-0.6081960338073851,1.7568531969317114
profitability@10,0.1307553553810939,0.0885830922908377,0.2362130115242123,-0.2348878202576425,0.9216431549083166
profitability@100,0.12284763298358442,0.1648495906277481,0.1830392832335348,-0.1915866658937976,0.4435591454437525
profitability@1000,0.052603802636052674,0.0885662276991209,0.09669596943124067,-0.1378942748567857,0.2134065451190364
profitability@20,0.14355015241201732,0.161535029760319,0.19508454877526432,-0.2275586262418359,0.6614752317912205
profitability@5,0.08242317801297823,0.0185903114178344,0.28932902232072566,-0.3684591319427172,1.1509612959805569
profitability@50,0.13603234828281083,0.1583502154662925,0.1805589323318608,-0.1772436468849495,0.4858906294302921
volatility@1,0.6670090061527681,0.6426167221719916,0.4932047818379386,0.0,1.9330231578412107
volatility@10,0.6209167422753946,0.6516714506854886,0.15647812622337737,0.1500219918050478,1.010319705014245
volatility@100,0.5510772980760745,0.5177028226233902,0.09134649805907441,0.4421383196651542,0.7512963207368651
volatility@1000,0.2675929791022193,0.2503077020858153,0.06927237420116161,0.1958109856350014,0.411384681442738
volatility@20,0.6410911185664245,0.6473040386987983,0.09120056957632486,0.4638642456261802,0.8874464403209983
volatility@5,0.6066437223064102,0.6136577760349482,0.21525117796986248,0.13175346632546,0.9475513301746804
volatility@50,0.6160354317244451,0.5789642362984806,0.09006339567518212,0.4469460719936957,0.8136561207163491
