metric,mean,median,std,min,max
annualized_prof@1,0.11206601020435451,-0.0201918872187658,0.6494080829041362,-0.8472779410511411,2.9983527888779955
annualized_prof@10,0.16808253668011575,0.133420842407919,0.24343009199236607,-0.4217727317256486,0.7789765996085046
annualized_prof@100,0.23032640660505269,0.1726560560962199,0.30826227528053346,-0.1384122381328897,1.6637016340999218
annualized_prof@1000,0.20426370669695912,0.2656652955283366,0.2299055826780366,-0.1787319909891502,0.6650185418433289
annualized_prof@20,0.1637648963580977,0.1799613222657433,0.21130377968495187,-0.2316650673621273,0.9533159795290904
annualized_prof@5,0.21026279221970987,0.1626917193457162,0.3259803198798364,-0.4509738712246988,1.239850506635449
annualized_prof@50,0.1724372307983881,0.1416070364045974,0.26843882601473107,-0.2390034445532272,1.2939328955823992
monthly_prof@1,0.0008700239208719525,-0.0016751867939023,0.036142830185647096,-0.1431132385964575,0.1206491868579427
monthly_prof@10,0.003658311839929723,0.0052047606343042,0.013180340842859174,-0.0510144024949225,0.0347178269830016
monthly_prof@100,0.0043792781451497086,0.0056280612649329,0.016466508842877738,-0.0273835849770098,0.0561254154603198
monthly_prof@1000,0.004284493279996177,0.0107866059247241,0.015592448874955287,-0.0294042073270854,0.0276526110553793
monthly_prof@20,0.004731792851267816,0.0076471017383857,0.012768302215174285,-0.0294386435893258,0.0431673249593177
monthly_prof@5,0.003227652929606457,0.0025364289150293,0.017173694637443823,-0.0529694347555284,0.0451985753819123
monthly_prof@50,0.005017024793204139,0.0077522045104818,0.01484722299222446,-0.0289895477556357,0.056073992743278
ndcg@1,0.0,0.0,0.0,0.0,0.0
ndcg@10,0.0030299617594720697,0.0,0.005248313666342106,0.0,0.0266408813363039
ndcg@100,0.046781899033273074,0.0451003492095922,0.029953983596192217,0.0010071878867472,0.1084255283957688
ndcg@1000,0.1722691727342648,0.1749985478162667,0.011354411270373045,0.1431922685214161,0.1974776279050793
ndcg@20,0.0036062285573713443,0.0007432964939144,0.005840823647038054,0.0,0.0264965470511878
ndcg@5,0.0024195156191231127,0.0,0.004365455717765275,0.0,0.0155278461307909
ndcg@50,0.008258873833564285,0.0045453951932564,0.010943915293221923,0.0,0.0630697260974139
profitability@1,0.026080553515881153,-0.0101197687382706,0.24638739194800344,-0.6081960338073851,1.0033879169479658
profitability@10,0.048234098703245264,0.0453253320353085,0.08975260088935359,-0.2570129553225381,0.2562942760569333
profitability@100,0.060661238854423725,0.0596709579686649,0.11031787910758821,-0.1182268745196766,0.4780680116068183
profitability@1000,0.052603802636052674,0.0885662276991209,0.09669596943124066,-0.1378942748567857,0.2134065451190364
profitability@20,0.051075520313688734,0.0705807212920141,0.0838006298104072,-0.1462281056816942,0.3353771838355192
profitability@5,0.05547747429956258,0.0475537957717317,0.11351446665313789,-0.2715520938185308,0.3287610520410964
profitability@50,0.05242477798426603,0.0580688836458142,0.10077948296123523,-0.1465235871947898,0.4443233509015402
volatility@1,0.21509045466917048,0.0867820554232071,0.24908156841961432,0.0,0.9239480989766168
volatility@10,0.25528013667428245,0.2428294748523019,0.11905005540530562,0.0292869490647963,0.5748419468903686
volatility@100,0.31906143824226024,0.297422048915118,0.1403331991742312,0.0785207069354083,0.5510599398962407
volatility@1000,0.2675929791022193,0.2503077020858153,0.06927237420116161,0.1958109856350014,0.411384681442738
volatility@20,0.22953597247483667,0.2230695240256922,0.08983887440846329,0.0442893389502704,0.5065506220716289
volatility@5,0.32021247013963233,0.2732619846095633,0.17931244170443986,0.0283821443283466,0.7276905376647367
volatility@50,0.2601830764439564,0.243601353735038,0.10913817997455261,0.05694634531946,0.5566633036190407
