metric,mean,median,std,min,max
annualized_prof@1,1.691991201397486,0.0,6.654489165555365,-0.9003086223432611,44.0258740600283
annualized_prof@10,0.761265979648002,0.5239079056667301,1.072582633169523,-0.305182527308023,4.762497456079479
annualized_prof@100,0.49319095296005283,0.4647467211842224,0.5144997045810557,-0.2156837100530667,2.4592910915281734
annualized_prof@1000,0.2125828041186971,0.2776784539908859,0.23676418795141824,-0.1830094350705036,0.7021857936895131
annualized_prof@20,0.6868355712179407,0.528747181576521,0.7225196585343557,-0.4300410721919896,2.6748400045168648
annualized_prof@5,0.979223301697189,0.4754068050563524,1.8620913605886773,-0.378004295549367,8.724925974501964
annualized_prof@50,0.6014348813166415,0.4544022596193945,0.5742813358565038,-0.1230435156959468,2.078529425198306
monthly_prof@1,0.020118937210538094,0.0,0.09009960959773239,-0.1726335907392938,0.3674170755150105
monthly_prof@10,0.013309897604158395,0.0110648122547353,0.03052127019260787,-0.0484642591462187,0.0741950669414216
monthly_prof@100,0.009158643179539506,0.0169134821138163,0.027661121357359934,-0.051261917070619,0.0499349877566599
monthly_prof@1000,0.004436259094065047,0.0108985800807578,0.01606902006867462,-0.0305802938233901,0.0284878128395801
monthly_prof@20,0.013193784984172072,0.0127574893099629,0.028721222935068992,-0.0596197433558828,0.0638963305893052
monthly_prof@5,0.012584906868372568,0.0144325313396262,0.03707662689713037,-0.0920495913863594,0.0857843677761908
monthly_prof@50,0.01175575132294834,0.0165034733607011,0.029485981394375825,-0.0449061466540929,0.0621190353398538
ndcg@1,0.0069213947554329185,0.0,0.011478135908417347,0.0,0.0371708828084667
ndcg@10,0.018312991250484256,0.0104187670656239,0.015873918443724263,0.0006764130789932,0.0697904709736714
ndcg@100,0.10642217618812475,0.1008832227355468,0.030166149831371662,0.0547163588510802,0.1765147972532997
ndcg@1000,0.19367723285250008,0.1947393063367867,0.014992863639065827,0.165739249547986,0.2385676947663244
ndcg@20,0.03270557528724789,0.0314401539349935,0.021967019558143668,0.0057526495771818,0.0994944313058116
ndcg@5,0.011444396066834594,0.0051931986257028,0.01423147268157713,0.0,0.0701488728010974
ndcg@50,0.06950640974967848,0.0713284910623932,0.027709767531829094,0.0211206682031772,0.1257652231292383
profitability@1,0.2974331897820397,0.0,1.00088686985023,-0.6852562630394865,5.675227314116883
profitability@10,0.17612421643084172,0.1275627894557642,0.23818446101600232,-0.188273728945024,0.7722138041092635
profitability@100,0.11955641731113778,0.1381811787039879,0.17764917188115104,-0.2150622566002113,0.4064459975833318
profitability@1000,0.05443925034168422,0.0920129754083559,0.09945918396444793,-0.1427700202947761,0.2194923984907134
profitability@20,0.166400775589418,0.1052564561468227,0.20391917669284815,-0.2819747497164194,0.5415967420823483
profitability@5,0.19604346641452475,0.1542234875775442,0.31475410008714005,-0.270056248691172,1.1795130782722534
profitability@50,0.14996275673409748,0.1286119872692228,0.1983903045653714,-0.1624788838058506,0.5363404959928224
volatility@1,0.6350964425915183,0.579141327600228,0.45101105388717116,0.0,1.5919859179153533
volatility@10,0.6226659113951414,0.6322435034605225,0.11049691634692048,0.3788045191725328,0.8637705773830744
volatility@100,0.49618164116145147,0.4607681337227338,0.08714045754602448,0.4030147244395037,0.688897569441086
volatility@1000,0.2719974847734931,0.25136818350684,0.06767929674192426,0.2017526723722723,0.4112161814622248
volatility@20,0.5822653322100135,0.5869903677792947,0.08311356947122588,0.3893183011790205,0.7610330887767162
volatility@5,0.6641641071225227,0.6528196794948786,0.20688490849318897,0.3566887169556434,1.253046763373812
volatility@50,0.5529378438913085,0.537972693716946,0.0724469263031308,0.4302873708239255,0.7029384186849011
