metric,mean,median,std,min,max
annualized_prof@1,0.3948678454693479,0.0,0.8566729988420754,-0.5367991088332461,3.2826202812569805
annualized_prof@10,0.4764559246551197,0.4118187867841854,0.659964496989671,-0.3066777640466157,2.7596597034714327
annualized_prof@100,0.4149086512472872,0.38615093702651226,0.5701161006555571,-0.1867779926278722,2.4541366858406417
annualized_prof@1000,0.16583314833267296,0.2050418099844451,0.2521750762514112,-0.1787319909891502,0.6650185418433289
annualized_prof@20,0.4692524839402959,0.29877460477639073,0.5515679832879561,-0.4078927618720923,1.812502976489772
annualized_prof@5,0.34187751046049925,0.2682192819223139,0.5220121161585066,-0.3147034140454331,1.676854592231381
annualized_prof@50,0.4271287182685368,0.3516706932959486,0.4338656904389136,-0.2187060908675369,1.4138097046778244
monthly_prof@1,0.016435794837819172,0.0,0.043364194486125246,-0.0613022481227854,0.1266986847781826
monthly_prof@10,0.007892030074303811,0.01165445608360835,0.02484027749407548,-0.038247975186405,0.050747430337366
monthly_prof@100,-0.0008054476774994869,0.0084667702678241,0.029069223246058755,-0.0513407698029242,0.0427468590379315
monthly_prof@1000,-0.0006890805541122868,0.0056913264001385005,0.017598858084343597,-0.0294042073270854,0.0218275601382468
monthly_prof@20,0.004853295082929318,0.008230252185779649,0.027591269243951153,-0.056011410612405,0.0495513374013613
monthly_prof@5,0.008808853726484126,0.01280800953890045,0.026565933277331782,-0.0329512492915336,0.0682499402171775
monthly_prof@50,0.0022210349110101234,0.0039622921657737,0.02868772487534028,-0.0477504840797293,0.0529757813177663
ndcg@1,0.006148897642653213,0.0002293577981651,0.008228236546695791,0.0,0.025694808599895
ndcg@10,0.015393865921993228,0.00969698363018975,0.014107039264309817,0.0013522817428325,0.0458773503870157
ndcg@100,0.12147295472325617,0.12649564554640755,0.03279939634104402,0.0577723872325046,0.1828975688190513
ndcg@1000,0.20194568069362778,0.20245861859971134,0.013043142936211559,0.1789774905932608,0.2347817054219991
ndcg@20,0.03679358867117047,0.0341643016173923,0.024916486361025624,0.0054273453697674,0.0973758328676109
ndcg@5,0.009597838026882634,0.0041427770402407,0.012835175121429497,0.0,0.0455469661593958
ndcg@50,0.07822553135351913,0.08819773688222245,0.030082929436101677,0.0200101432133548,0.1159202181509261
profitability@1,0.13748241838312214,0.0,0.31764325164846013,-0.3201440434280185,1.0721201516477106
profitability@10,0.11184291036413846,0.1310481257455089,0.17762568469282153,-0.1894124304357283,0.4372604073395704
profitability@100,0.0607588106460175,0.1110547384590655,0.17790166169757107,-0.2149117735753294,0.3619847675503991
profitability@1000,0.025399036687890817,0.0576201027854511,0.10636559545810553,-0.1378942748567857,0.1664400523168388
profitability@20,0.10011834346557406,0.09710846737052886,0.17954870116367622,-0.2663544971145354,0.4790885891366507
profitability@5,0.09728450649436092,0.10773255506583504,0.18217324245533095,-0.1792856071752222,0.5126419450702533
profitability@50,0.08294625784449705,0.101657802855036,0.17742107303559065,-0.1732631803640313,0.4466895255851555
volatility@1,0.4366329971772029,0.49525604933288814,0.38131029564386026,0.0,1.437091608618848
volatility@10,0.5840714017441752,0.5900290501404402,0.10878624119889414,0.402473220245936,0.7963763688072004
volatility@100,0.5427299702473698,0.520954283017884,0.1027734302237422,0.3968191503703573,0.6847018826318603
volatility@1000,0.31364745774098846,0.2852647498663118,0.07200715514320301,0.2157338359615687,0.411384681442738
volatility@20,0.5941422838938483,0.6015234636155652,0.10530233896778106,0.3853286522470015,0.7702555512920617
volatility@5,0.5344370451062969,0.509037672573029,0.12506158234003792,0.3369077218784528,0.8498706626895757
volatility@50,0.5780804549192557,0.560807977925377,0.08730626739651952,0.4286971564323097,0.6992683819329496
