metric,mean,median,std,min,max
annualized_prof@1,0.6230331876609753,-0.2252906789085335,2.3627944344533023,-0.9063133751548896,9.717401729896997
annualized_prof@10,0.9484075044953711,0.30655283426945673,1.7731278114080162,-0.3943114789172832,6.984452584820078
annualized_prof@100,0.5331385951191069,0.6008141725089892,0.42151191103690877,-0.127203478367764,1.4474834051826455
annualized_prof@1000,0.24807745713816606,0.28785628013491715,0.2034814208758622,-0.106248941010648,0.5980293281629665
annualized_prof@20,0.6962926695789893,0.6471589688140424,0.9066407866996086,-0.265187326066774,3.708113865797929
annualized_prof@5,1.332118635221791,0.23233677915519615,2.853883481994808,-0.4972336884195756,11.380415209347523
annualized_prof@50,0.579564327445432,0.5939178962208655,0.5036268170557532,-0.1986742606367098,1.6939555970910634
monthly_prof@1,-0.030841488722517532,-0.027239299039661352,0.12149259064296805,-0.374070324484595,0.2152479334951726
monthly_prof@10,-0.0029727201897469403,0.001568941847158,0.047539842150881056,-0.0876364895792572,0.0876695018012406
monthly_prof@100,0.016069432552395443,0.0217057251376221,0.021606684452171197,-0.0239767623056835,0.0552908659952361
monthly_prof@1000,0.009495439588793194,0.011475784620970701,0.011780701377340795,-0.0142033434026618,0.0276526110553793
monthly_prof@20,0.0039347787960219436,0.0155685212245318,0.031568739610378704,-0.05732082858404,0.0536291848086579
monthly_prof@5,-0.005088661702908552,-0.010937651343144651,0.06481134783469611,-0.1109615304160207,0.1521569107744049
monthly_prof@50,0.011945269263215163,0.0211571011591752,0.0251753512238183,-0.0353250987895266,0.0476966290015447
ndcg@1,0.00845584751800981,0.0,0.01882224767171587,0.0,0.0650650650650652
ndcg@10,0.033938627875632885,0.030485383182975098,0.025110612406523205,0.0002276074130639,0.092527217681614
ndcg@100,0.09043304266765369,0.08696236588324016,0.03587582128982105,0.0427318589957463,0.1973710701616439
ndcg@1000,0.1990632217570565,0.20096442003440235,0.021746442123580283,0.1677787129779666,0.2709569306284935
ndcg@20,0.04210883710225397,0.034601245856888854,0.028796892185445174,0.0017895351592036,0.1363564248783889
ndcg@5,0.021037354570196273,0.010654946708948301,0.024764458334788297,0.0,0.0922873839810171
ndcg@50,0.06404060377553698,0.061612112807879246,0.03261698167212429,0.0247345862614581,0.1796204841023618
profitability@1,0.03091993191280535,-0.13739956046333224,0.7412013059352803,-0.8500601260420126,2.263124721668873
profitability@10,0.15555410309777912,0.0729068032229145,0.3648806390862429,-0.292936685061463,1.1694928415919117
profitability@100,0.15937028910845336,0.18162260545385028,0.1492039450583634,-0.0977771280240104,0.4628716052540863
profitability@1000,0.08166565351497898,0.09419175947150904,0.07964434423383267,-0.0686062600860314,0.2134065451190364
profitability@20,0.14397389701921082,0.19156569405431395,0.21784113365908991,-0.2030983166421621,0.6625199227994125
profitability@5,0.18443417970287074,0.03424195549044615,0.5174750812890914,-0.3375151225009717,1.842391350084377
profitability@50,0.15412202588788837,0.1959228215906051,0.16665191310299457,-0.1407369377589355,0.4225026045873118
volatility@1,0.8765955262122865,0.8694698876084643,0.36804789317195286,0.2914606254567271,1.7516336031743664
volatility@10,0.7236518567404269,0.7341884617473728,0.12127982722252643,0.4372388828591149,0.9325366995795782
volatility@100,0.46814679383059654,0.4623496416707312,0.04638172525923402,0.3811978337240175,0.5647970742053141
volatility@1000,0.22396337077548598,0.2208491223396473,0.020651205822832076,0.1958109856350014,0.2552816467270428
volatility@20,0.6495542559258064,0.6552141779586804,0.07077648409233901,0.5099892127255299,0.7824448351568742
volatility@5,0.7681588578633457,0.8103364695788788,0.1659043474267487,0.2625586871648541,0.9873176940763674
volatility@50,0.546328896850904,0.5524767440771863,0.06792745789167344,0.3851918562046107,0.6413175503613148
