metric,mean,median,std,min,max
annualized_prof@1,0.29731325612358717,0.0,0.7733703020741444,-0.5361012089314491,3.2826202812569805
annualized_prof@10,0.3387927821653599,0.2495105705233296,0.503942010294409,-0.305182527308023,2.22077832638168
annualized_prof@100,0.36219433561613085,0.3349056952241892,0.5464334143470728,-0.2156837100530667,2.4592910915281734
annualized_prof@1000,0.16141416972805367,0.1684742010051567,0.2580672454980285,-0.1830094350705036,0.7021857936895131
annualized_prof@20,0.4733814498081958,0.2749528112852685,0.5826019502987128,-0.4300410721919896,1.6395260583823796
annualized_prof@5,0.3786815885370826,0.274348066640469,0.5082180678537853,-0.3146818192985406,1.5887965475424894
annualized_prof@50,0.4216452526802363,0.3465445563083908,0.4305227030194473,-0.0880439633748705,1.719026443385309
monthly_prof@1,0.011874268698813714,0.0,0.039487677612472745,-0.0612064801857727,0.1266986847781826
monthly_prof@10,0.0037863356307322764,0.0060885565400544,0.02486741481629659,-0.0386336552118588,0.0547362986093076
monthly_prof@100,-0.002337393924365738,0.0022908889883364,0.028742428870388297,-0.051261917070619,0.0414266721828856
monthly_prof@1000,-0.0016442738978711133,0.0053547751039485,0.017882841572979976,-0.0305802938233901,0.0208398055859191
monthly_prof@20,0.0030619531912970247,0.0075863094664855,0.026772077935195118,-0.0596197433558828,0.0505055709955691
monthly_prof@5,0.008934660117446848,0.0144325313396262,0.02141577709876562,-0.0329478056656759,0.0483896237313274
monthly_prof@50,0.0007984194945446487,0.0018805709373145,0.027334424823376523,-0.0449061466540929,0.0544546551064853
ndcg@1,0.005192925939778517,0.0,0.00786172461004119,0.0,0.025694808599895
ndcg@10,0.01648907748517871,0.0104187670656239,0.014463238194776476,0.0006764130789932,0.0458370176420862
ndcg@100,0.12154358960740273,0.1287096774378449,0.030665932275488254,0.0768815000393283,0.1765147972533
ndcg@1000,0.20102725687532266,0.2019700744212589,0.012980576273614043,0.1804801536625483,0.2385676947663244
ndcg@20,0.03527839435643988,0.0314401539349935,0.02533564486794319,0.0057526495771818,0.0994944313058113
ndcg@5,0.008771672145656165,0.0040286833034588,0.011061427291391805,0.0,0.0395678944308072
ndcg@50,0.079428179142327,0.0864242354002938,0.031101240488704343,0.0211206682031772,0.1257223133064224
profitability@1,0.10196011481034435,0.0,0.28633950429090504,-0.3196879570941003,1.0721201516477106
profitability@10,0.07626655543054378,0.0794087619121137,0.16643441488396882,-0.188273728945024,0.5434992400132314
profitability@100,0.04901671187694513,0.0547871495949924,0.1744130091137338,-0.2150622566002113,0.3515693009375674
profitability@1000,0.020365163230241352,0.0518112788986655,0.10747443810174787,-0.1427700202947761,0.1629987376955643
profitability@20,0.09069689589116667,0.0913260732294119,0.1748586105527506,-0.2819747497164194,0.4298765538177928
profitability@5,0.10307021215865024,0.1095759744980293,0.15249829225029196,-0.1792704194808774,0.3653628159317622
profitability@50,0.07525866098328128,0.0975206015232428,0.1694381843348938,-0.1624788838058506,0.4890792320812015
volatility@1,0.42800501133857793,0.4929143857877082,0.38534439011185817,0.0,1.437091608618848
volatility@10,0.5743618258554237,0.6039315319090278,0.11136813777266705,0.3788045191725328,0.7556303725476176
volatility@100,0.5482297753368105,0.525255179274712,0.10105863186987561,0.4128472629554482,0.688897569441086
volatility@1000,0.318524219009183,0.2910398188004154,0.07129049303096868,0.2250193271271427,0.4112161814622248
volatility@20,0.5844339290194175,0.5881246216462346,0.10344085095872951,0.3893183011790205,0.7610330887767162
volatility@5,0.5357370975857614,0.5097792150011122,0.15355273084965293,0.3566887169556434,0.8708208627240799
volatility@50,0.5820792084921582,0.5772667504198504,0.08887287246458737,0.4302873708239255,0.7029384186849011
