metric,mean,median,std,min,max
annualized_prof@1,1.6746282821684992,0.0057741781552453,6.649924853341594,-0.9003086223432611,44.0258740600283
annualized_prof@10,0.7892869308580623,0.5675403206123446,1.1356839540309647,-0.2980588975804027,6.027440059162801
annualized_prof@100,0.49722613283740785,0.4094474102288651,0.5168911231718257,-0.1372635491113577,2.4520523170498216
annualized_prof@1000,0.2125828041186971,0.2776784539908859,0.23676418795141824,-0.1830094350705036,0.7021857936895131
annualized_prof@20,0.7302380911700981,0.6423155887453642,0.8039213266372807,-0.4251883218773671,3.466030155962691
annualized_prof@5,0.9456780521224744,0.3426383576870272,1.831524372022868,-0.3238174212520706,8.724925974501964
annualized_prof@50,0.558026834816573,0.4584765698398673,0.5571608826844618,-0.3768827774081361,2.276966058796563
generalization_gap_r2,1.2833436595727712,1.2478037655087988,0.2538041335023029,0.8247775750121146,1.8735232796379289
monthly_prof@1,0.01932167308259705,0.0002228648808763,0.09029295545321551,-0.1726335907392938,0.3674170755150105
monthly_prof@10,0.014137155527277847,0.0161379577854769,0.03104182622103116,-0.0556443944247051,0.0787012557416161
monthly_prof@100,0.009072897022777323,0.0170725992343261,0.02795101217387621,-0.0500625876024676,0.0486822961248388
monthly_prof@1000,0.004436259094065047,0.0108985800807578,0.01606902006867462,-0.0305802938233901,0.0284878128395801
monthly_prof@20,0.014866598603876693,0.0149930802589905,0.029090126224161492,-0.0579480336799129,0.0685860759621023
monthly_prof@5,0.013254307920143281,0.0097929062145055,0.03344637153242412,-0.0546089483277025,0.0860601438665145
monthly_prof@50,0.01128449560085906,0.0136800381899081,0.029088465684506237,-0.0534897371801745,0.0621431698045106
ndcg@1,0.007567320335721395,0.0,0.012622467024960511,0.0,0.0442345924453279
ndcg@10,0.017528722601379255,0.0109562315455801,0.015470254303883896,0.0005117788823357,0.0699147108431182
ndcg@100,0.10752988960044106,0.1032336590577281,0.03200383167087203,0.0523875712445797,0.1815294809289699
ndcg@1000,0.19386573843213836,0.1942810854845463,0.014643601053644597,0.1672719711474472,0.2329522874784648
ndcg@20,0.03245380996647102,0.0356506607792343,0.01863889667262652,0.0051125643768549,0.0807679224062688
ndcg@5,0.0119297173921442,0.0048089352822844,0.01490071583635498,0.0,0.0701488728010974
ndcg@50,0.06919921516809702,0.0664329141190795,0.026826270154097605,0.0211603599692653,0.1364421114861028
profitability@1,0.2924985737024631,0.001885875376689,0.9978664436514506,-0.6852562630394865,5.675227314116883
profitability@10,0.18359972313129214,0.1717650446042778,0.24036281201266477,-0.1827507528531072,0.9770787267724936
profitability@100,0.12009907049689546,0.1390796229157766,0.17881377789045982,-0.1998895862658146,0.3999180853905063
profitability@1000,0.05443925034168422,0.0920129754083559,0.09945918396444793,-0.1427700202947761,0.2194923984907134
profitability@20,0.17874240474058062,0.1619040574061589,0.2134148271266013,-0.2765317732084746,0.6870041274305896
profitability@5,0.1906129677460138,0.1290060882653902,0.3029408880326278,-0.2102414738321035,1.1813825337693091
profitability@50,0.14219698001357145,0.1161548996323753,0.19569974892617786,-0.2513382617082,0.569615992460575
test_mae,0.17616680857053044,0.186974195451156,0.02726375952096187,0.1313273527015909,0.2251911273859409
test_r2,-0.28708574072616816,-0.2518616518276035,0.2540397847575898,-0.876711136214245,0.1729637489070893
test_rmse,0.3494297491284024,0.3454557123073181,0.04932075045784797,0.2476807449926718,0.4583972339587335
test_samples,63844.40983606558,64764.0,1858.3794407767314,58596.0,65527.0
train_mae,0.006227472937423364,0.00640626256212,0.0008198591016207774,0.004754293478666,0.0073133028963749
train_r2,0.9962579188466031,0.9960343188590608,0.0007347188243936177,0.9949939332383562,0.997816406042115
train_rmse,0.02015667929288898,0.0210001888653052,0.002283342164430014,0.0136934184706597,0.0238268526362739
train_samples,166779.65573770492,167927.0,76491.41523571676,38047.0,293561.0
volatility@1,0.6276240199271567,0.5147049006904837,0.46218515719908676,0.0,1.5919859179153533
volatility@10,0.6239384184175677,0.623725596878041,0.10697776528956404,0.3620520851734002,0.8711192308125763
volatility@100,0.49840305035360316,0.467566191531504,0.09025816531585926,0.3917199981406381,0.6950881396740706
volatility@1000,0.2719974847734931,0.25136818350684,0.06767929674192426,0.2017526723722723,0.4112161814622248
volatility@20,0.5907236189766966,0.5905679142695109,0.08187522984661773,0.3900553636368279,0.747470673377488
volatility@5,0.6589354351429705,0.642753769435159,0.18686212846430028,0.3352324415596708,1.1611217659333963
volatility@50,0.5526795386610903,0.5411345398529278,0.07011355872493871,0.4236751386606711,0.7114399768532554
