metric,mean,median,std,min,max
annualized_prof@1,0.47307483035206793,0.0,1.3724228705234987,-0.5588753500667362,6.559894000006162
annualized_prof@10,0.48242195838017343,0.3184896435735819,0.5430806224446405,-0.2714076128850012,1.8833773154935125
annualized_prof@100,0.3683714125844721,0.3641327072215392,0.4061227561335377,-0.1301569611196751,1.1851542969921574
annualized_prof@1000,0.16141416972805367,0.1684742010051567,0.25806724549802845,-0.1830094350705036,0.7021857936895131
annualized_prof@20,0.4944030538146316,0.2717876087874437,0.5209131785586631,-0.2840629911955895,1.539437110423676
annualized_prof@5,0.2626291098238512,0.2669616061593628,0.5102034384843552,-0.4007734966613762,1.4630053653782873
annualized_prof@50,0.4731148947546969,0.4463797870131232,0.4973295316024164,-0.0532526991099859,1.8252233132199207
monthly_prof@1,0.015543860375730592,0.0,0.04920413872093799,-0.0655403500831244,0.1808349429632976
monthly_prof@10,0.005502631631146903,0.0068850726553879,0.022494657141835073,-0.0315854270292877,0.0474155947927146
monthly_prof@100,-0.000476754032357907,0.0032290443075615,0.028937642541190783,-0.0437352525988861,0.0416273382743426
monthly_prof@1000,-0.0016442738978711133,0.0053547751039485,0.017882841572979976,-0.0305802938233901,0.0208398055859191
monthly_prof@20,0.0043762283123129925,-0.0009645164961785,0.026685863023721397,-0.0434280759648172,0.048621245994365
monthly_prof@5,0.0029218119689111343,0.0080799197267941,0.028962054023447013,-0.0535945683788855,0.0649512236947954
monthly_prof@50,0.0024855051064675204,-0.004220235140079,0.02955587806276301,-0.0401014001058544,0.0546069568331982
ndcg@1,0.003931363696848731,0.0,0.006658505750033035,0.0,0.0192475940507436
ndcg@10,0.019392613664848173,0.014743113569617,0.016342073196957557,0.0003687545403171,0.0629312649788528
ndcg@100,0.11870387884863175,0.1223236343149891,0.039392456322888104,0.0498498986353421,0.1742631093777495
ndcg@1000,0.20396508588847137,0.2036399982554683,0.013521905678567094,0.1777345968879899,0.229789611210931
ndcg@20,0.04453329079529057,0.047684926708815,0.02965988381874448,0.0040505703761126,0.1099186431827567
ndcg@5,0.00661275867014836,0.0037785420305447,0.006829899506678934,7.607900522064067e-05,0.0270480403022311
ndcg@50,0.08277131904568243,0.0792477467504596,0.03710359468790366,0.0197612169872608,0.1474947431824687
profitability@1,0.1437642287889396,0.0,0.4120757024568427,-0.337842167583757,1.7568531969317114
profitability@10,0.10405206358494172,0.1027709321659676,0.1496543666911628,-0.1619805591811013,0.4061114802443363
profitability@100,0.06363747163247045,0.0637102186445951,0.1759628586161344,-0.1612658687279824,0.3593815857088958
profitability@1000,0.020365163230241352,0.0518112788986655,0.10747443810174787,-0.1427700202947761,0.1629987376955643
profitability@20,0.10222475262117628,0.0387585860264122,0.17891858737408212,-0.1770316766108127,0.431314718777179
profitability@5,0.06237594332039943,0.0894872848271235,0.19368321936459978,-0.2571990023280443,0.4906644309007753
profitability@50,0.09098428293754042,0.0224457164374293,0.18837805577955272,-0.1208558536896315,0.5026755747930691
volatility@1,0.34213182508763573,0.0009782792695949,0.405029906989549,0.0,1.4126900844073331
volatility@10,0.5671207231311807,0.5657874868539939,0.08725505956088217,0.3973624673198055,0.7163486926440207
volatility@100,0.5828480864752058,0.5526899574643627,0.09046955666097405,0.4573790134506998,0.7041627182407059
volatility@1000,0.318524219009183,0.2910398188004154,0.07129049303096868,0.2250193271271427,0.4112161814622248
volatility@20,0.5984575770471154,0.6058103495081368,0.07538844752562465,0.4455715050926697,0.7714322520647439
volatility@5,0.5159040517441955,0.4964439106046052,0.14920402317011697,0.2722829089570163,0.9175421758898024
volatility@50,0.599516978056576,0.5755693200829024,0.08148324129827844,0.4693548503878443,0.7209134167346706
